1627140240000,33949.98000000,33995.00000000,33949.97000000,33990.57000000,83.32514300,1627140299999,2831110.48667754,1624,49.44897500,1679961.47768167,0
1627140300000,33990.56000000,34047.86000000,33936.71000000,33936.72000000,321.15406700,1627140359999,10922397.52342025,3164,169.38184700,5759472.20083246,0
1627140360000,33936.71000000,33955.97000000,33920.95000000,33939.07000000,92.16631000,1627140419999,3127983.56730174,798,56.35161800,1912465.30506789,0
1627140420000,33939.08000000,33956.13000000,33914.17000000,33925.48000000,33.84439500,1627140479999,1148279.14678435,654,15.79578000,535849.78262246,0
1627140480000,33925.48000000,33938.46000000,33916.14000000,33918.48000000,30.09684100,1627140539999,1021078.18758628,553,18.41479600,624754.50487653,0
1627140540000,33918.48000000,33934.58000000,33916.14000000,33928.99000000,17.21011900,1627140599999,583876.98855366,447,7.67327700,260339.82991962,0
1627140600000,33928.99000000,33929.00000000,33903.03000000,33905.13000000,25.05919200,1627140659999,849816.07148787,596,8.92935600,302805.37495005,0
1627140660000,33905.13000000,33905.13000000,33870.47000000,33874.96000000,78.42596300,1627140719999,2657432.29235006,926,35.34714300,1197573.61815457,0
1627140720000,33874.96000000,33900.00000000,33872.78000000,33874.84000000,27.22402600,1627140779999,922349.42423418,497,6.35438600,215272.65599771,0
1627140780000,33874.83000000,33913.29000000,33874.83000000,33890.00000000,17.41913400,1627140839999,590452.28308824,533,9.73611800,330036.66546807,0
1627140840000,33890.01000000,33910.60000000,33877.74000000,33905.01000000,21.40995800,1627140899999,725790.72114145,537,15.11348900,512354.27970385,0
1627140900000,33903.22000000,33911.90000000,33882.28000000,33885.41000000,10.97099400,1627140959999,371833.82293594,509,3.32046100,112529.59129303,0
1627140960000,33885.41000000,33896.87000000,33872.32000000,33876.09000000,24.61152400,1627141019999,833905.14282512,681,12.12519700,410822.60704745,0
1627141020000,33876.10000000,33894.88000000,33865.01000000,33868.31000000,21.95346100,1627141079999,743749.24110165,730,10.14399400,343646.03487804,0
1627141080000,33868.30000000,33878.00000000,33860.78000000,33863.75000000,30.66927800,1627141139999,1038753.53314239,756,7.89236100,267312.53679983,0
1627141140000,33863.75000000,33872.77000000,33859.70000000,33871.75000000,21.91989700,1627141199999,742309.58224833,677,8.15673500,276221.80878724,0
1627141200000,33871.76000000,33873.99000000,33845.55000000,33859.42000000,57.81343700,1627141259999,1957299.81797273,693,28.94492400,980014.13527205,0
1627141260000,33859.43000000,33859.43000000,33826.84000000,33835.01000000,68.90266600,1627141319999,2331507.91429444,1081,27.92187100,944699.16419919,0
1627141320000,33835.09000000,33840.00000000,33816.98000000,33829.99000000,38.24455200,1627141379999,1293794.75169524,805,20.92030200,707726.84785606,0
1627141380000,33830.00000000,33865.20000000,33826.06000000,33862.24000000,33.07174300,1627141439999,1119389.79724113,677,23.28991100,788349.41399381,0
